Date;PX_LAST;PX_VOLUME
04.08.2017;39.098;82239408
03.08.2017;38.893;108389184
02.08.2017;39.285;279747200
01.08.2017;37.513;141474580
31.07.2017;37.183;79383680
28.07.2017;37.375;68854612
27.07.2017;37.64;129905348
26.07.2017;38.365;63123804
25.07.2017;38.185;75415728
24.07.2017;38.023;85972640
21.07.2017;37.568;105010520
20.07.2017;37.585;68974992
19.07.2017;37.755;83691876
18.07.2017;37.52;71475168
17.07.2017;37.39;95173824
14.07.2017;37.26;80528244
13.07.2017;36.943;100797492
12.07.2017;36.435;99537912
11.07.2017;36.383;79127344
10.07.2017;36.265;84362544
07.07.2017;36.045;76806848
06.07.2017;35.683;96515128
05.07.2017;36.023;86278228
03.07.2017;35.875;57111392
30.06.2017;36.005;92096428
29.06.2017;35.92;125997472
28.06.2017;36.458;88329728
27.06.2017;35.933;99047564
26.06.2017;36.455;102769444
23.06.2017;36.57;141757556
22.06.2017;36.408;76425176
21.06.2017;36.468;85063004
20.06.2017;36.253;99600292
19.06.2017;36.585;130165616
16.06.2017;35.568;201444372
15.06.2017;36.073;128661492
14.06.2017;36.29;126124928
13.06.2017;36.648;136661780
12.06.2017;36.355;289229320
09.06.2017;37.245;259530628
08.06.2017;38.748;85003192
07.06.2017;38.843;84278588
06.06.2017;38.613;106499704
05.06.2017;38.483;101326648
02.06.2017;38.863;111082860
01.06.2017;38.295;65616352
31.05.2017;38.19;97804656
30.05.2017;38.418;80507404
26.05.2017;38.403;87710548
25.05.2017;38.468;76942392
24.05.2017;38.335;76876616
23.05.2017;38.45;79675484
22.05.2017;38.498;91865748
19.05.2017;38.265;107843152
18.05.2017;38.135;134272860
17.05.2017;37.563;203070712
16.05.2017;38.868;80193912
15.05.2017;38.925;104038876
12.05.2017;39.025;130108068
11.05.2017;38.488;109020232
10.05.2017;38.315;103222768
09.05.2017;38.498;156521452
08.05.2017;38.253;195009652
05.05.2017;37.24;109310900
04.05.2017;36.633;93487488
03.05.2017;36.765;182788136
02.05.2017;36.878;181408776
01.05.2017;36.645;134411772
28.04.2017;35.913;83441432
27.04.2017;35.948;56985388
26.04.2017;35.92;80164964
25.04.2017;36.133;75486004
24.04.2017;35.91;68537332
21.04.2017;35.568;69283712
20.04.2017;35.61;93278248
19.04.2017;35.17;69313500
18.04.2017;35.3;58790176
17.04.2017;35.458;66328376
13.04.2017;35.263;71291520
12.04.2017;35.45;81400000
11.04.2017;35.408;121517504
10.04.2017;35.793;75733588
07.04.2017;35.835;66688792
06.04.2017;35.915;84596136
05.04.2017;36.005;110871416
04.04.2017;36.193;79565416
03.04.2017;35.925;79942856
31.03.2017;35.915;78646604
30.03.2017;35.983;84829008
29.03.2017;36.03;116759820
28.03.2017;35.95;133499220
27.03.2017;35.22;94300376
24.03.2017;35.16;89582252
23.03.2017;35.23;81385204
22.03.2017;35.355;103440660
21.03.2017;34.96;158119648
20.03.2017;35.365;86168152
17.03.2017;34.998;175539808
16.03.2017;35.173;76927992
15.03.2017;35.115;102767096
14.03.2017;34.748;61236260
13.03.2017;34.8;69686868
10.03.2017;34.785;78451204
09.03.2017;34.67;88623616
08.03.2017;34.75;74828944
07.03.2017;34.88;69785188
06.03.2017;34.835;87000176
03.03.2017;34.945;86284484
02.03.2017;34.74;104843936
01.03.2017;34.948;145658340
28.02.2017;34.248;93931440
27.02.2017;34.233;81029704
24.02.2017;34.165;87106340
23.02.2017;34.133;83152744
22.02.2017;34.278;83347728
21.02.2017;34.175;98028624
17.02.2017;33.93;88792788
16.02.2017;33.836;90338220
15.02.2017;33.878;142492400
14.02.2017;33.755;132904892
13.02.2017;33.323;92141684
10.02.2017;33.03;80261832
09.02.2017;33.105;113399436
08.02.2017;33.01;92016288
07.02.2017;32.883;152735364
06.02.2017;32.572;107383696
03.02.2017;32.27;98029204
02.02.2017;32.133;134841644
01.02.2017;32.188;447940160
31.01.2017;30.338;196803972
30.01.2017;30.408;121510012
27.01.2017;30.488;82251776
26.01.2017;30.485;105350304
25.01.2017;30.47;130346692
24.01.2017;29.993;92844152
23.01.2017;30.02;88200872
20.01.2017;30;130391568
19.01.2017;29.945;102389164
18.01.2017;29.998;94851844
17.01.2017;30;137759372
13.01.2017;29.76;104447792
12.01.2017;29.813;108344880
11.01.2017;29.938;110354372
10.01.2017;29.778;97848204
09.01.2017;29.748;134247792
06.01.2017;29.478;127007600
05.01.2017;29.153;88774348
04.01.2017;29.005;84472464
03.01.2017;29.038;115127460
30.12.2016;28.955;122345060
29.12.2016;29.183;60158076
28.12.2016;29.19;83623568
27.12.2016;29.315;73187420
23.12.2016;29.13;56997936
22.12.2016;29.073;104343416
21.12.2016;29.265;95132660
20.12.2016;29.238;85699860
19.12.2016;29.16;111117692
16.12.2016;28.993;177404536
15.12.2016;28.955;186098176
14.12.2016;28.798;136127336
13.12.2016;28.798;174935244
12.12.2016;28.325;105497508
09.12.2016;28.488;137610508
08.12.2016;28.03;108273264
07.12.2016;27.758;119994876
06.12.2016;27.488;104781848
05.12.2016;27.278;137298160
02.12.2016;27.475;106111988
01.12.2016;27.373;148347448
30.11.2016;27.63;144649032
29.11.2016;27.865;114115000
28.11.2016;27.893;108775932
25.11.2016;27.948;45903688
23.11.2016;27.808;109705576
22.11.2016;27.95;103862136
21.11.2016;27.933;117058284
18.11.2016;27.515;113715668
17.11.2016;27.488;110528012
16.11.2016;27.498;235362088
15.11.2016;26.778;129058040
14.11.2016;26.428;204702016
11.11.2016;27.108;136575592
10.11.2016;26.948;228538164
09.11.2016;27.72;236705444
08.11.2016;27.765;97016716
07.11.2016;27.603;130240000
04.11.2016;27.21;123347988
03.11.2016;27.458;107730408
02.11.2016;27.898;113326836
01.11.2016;27.873;175303248
31.10.2016;28.385;105677592
28.10.2016;28.43;151446648
27.10.2016;28.62;138248180
26.10.2016;28.898;264536876
25.10.2016;29.563;192515880
24.10.2016;29.413;94154692
21.10.2016;29.15;92770660
20.10.2016;29.265;96503204
19.10.2016;29.28;80138376
18.10.2016;29.368;98213912
17.10.2016;29.388;94499584
14.10.2016;29.408;142608764
13.10.2016;29.245;140769624
12.10.2016;29.335;150347148
11.10.2016;29.075;256164172
10.10.2016;29.013;144943824
07.10.2016;28.515;97433772
06.10.2016;28.473;115117252
05.10.2016;28.263;85812356
04.10.2016;28.25;118947340
03.10.2016;28.13;86807040
30.09.2016;28.263;145516424
29.09.2016;28.045;143547960
28.09.2016;28.488;118564340
27.09.2016;28.273;98429648
26.09.2016;28.22;119477768
23.09.2016;28.178;209924604
22.09.2016;28.655;124295936
21.09.2016;28.388;144012740
20.09.2016;28.393;138057076
19.09.2016;28.395;188092184
16.09.2016;28.73;319547644
15.09.2016;28.893;362452708
14.09.2016;27.943;449361272
13.09.2016;26.988;248704760
12.09.2016;26.36;181171080
09.09.2016;25.783;186227936
08.09.2016;26.38;212008104
07.09.2016;27.09;169457312
06.09.2016;26.925;107521564
02.09.2016;26.933;107209800
01.09.2016;26.683;106806092
31.08.2016;26.525;118649624
30.08.2016;26.5;99455780
29.08.2016;26.705;99881200
26.08.2016;26.735;111065164
25.08.2016;26.893;100344992
24.08.2016;27.008;94700324
23.08.2016;27.213;85030676
22.08.2016;27.128;103280920
19.08.2016;27.34;101472288
18.08.2016;27.27;87938812
17.08.2016;27.305;101423904
16.08.2016;27.345;135177792
15.08.2016;27.37;103472836
12.08.2016;27.045;74641736
11.08.2016;26.983;109938024
10.08.2016;27;96034020
09.08.2016;27.203;105260816
08.08.2016;27.093;112148880
05.08.2016;26.87;162213608
04.08.2016;26.468;109634600
03.08.2016;26.448;120810564
02.08.2016;26.12;135266224
01.08.2016;26.513;152671484
29.07.2016;26.053;110934752
28.07.2016;26.085;159479356
27.07.2016;25.738;369379280
26.07.2016;24.168;224959288
25.07.2016;24.335;161531684
22.07.2016;24.665;113254676
21.07.2016;24.858;130808112
20.07.2016;24.99;105103872
19.07.2016;24.968;95119696
18.07.2016;24.958;145975468
15.07.2016;24.695;120547960
14.07.2016;24.698;155675988
13.07.2016;24.218;103568684
12.07.2016;24.355;96669852
11.07.2016;24.245;95179780
08.07.2016;24.17;115648412
07.07.2016;23.985;100525268
06.07.2016;23.883;123796360
05.07.2016;23.748;110820840
01.07.2016;23.973;104106160
30.06.2016;23.9;143345424
29.06.2016;23.6;146124024
28.06.2016;23.398;161779656
27.06.2016;23.01;186488752
24.06.2016;23.35;301245424
23.06.2016;24.025;128960748
22.06.2016;23.888;116876488
21.06.2016;23.978;142185432
20.06.2016;23.775;137647604
17.06.2016;23.833;244032876
16.06.2016;24.388;125307260
15.06.2016;24.285;117780908
14.06.2016;24.365;127727776
13.06.2016;24.335;152081976
10.06.2016;24.708;126851744
09.06.2016;24.913;106405416
08.06.2016;24.735;83392524
07.06.2016;24.758;89637800
06.06.2016;24.658;93170016
03.06.2016;24.48;114019552
02.06.2016;24.43;160766400
01.06.2016;24.615;116693140
31.05.2016;24.965;169228848
27.05.2016;25.088;145364960
26.05.2016;25.103;225324636
25.05.2016;24.905;154568432
24.05.2016;24.475;140560696
23.05.2016;24.108;152074572
20.05.2016;23.805;128103872
19.05.2016;23.55;121768400
18.05.2016;23.64;168249564
17.05.2016;23.373;187667756
16.05.2016;23.47;245039024
13.05.2016;22.63;177571060
12.05.2016;22.585;305258760
11.05.2016;23.128;114876436
10.05.2016;23.355;134747344
09.05.2016;23.198;131745744
06.05.2016;23.18;174799544
05.05.2016;23.31;143562000
04.05.2016;23.548;164101900
03.05.2016;23.795;227325108
02.05.2016;23.41;192640416
29.04.2016;23.435;274125912
28.04.2016;23.708;328970760
27.04.2016;24.455;458408568
26.04.2016;26.088;224064660
25.04.2016;26.27;112126352
22.04.2016;26.42;134732484
21.04.2016;26.493;126210100
20.04.2016;26.783;122444120
19.04.2016;26.728;129539516
18.04.2016;26.87;243285844
15.04.2016;27.463;187755876
14.04.2016;28.025;101895692
13.04.2016;28.01;133029264
12.04.2016;27.61;108929300
11.04.2016;27.255;117630072
08.04.2016;27.165;94326960
07.04.2016;27.135;127207480
06.04.2016;27.74;105616308
05.04.2016;27.453;106314608
04.04.2016;27.78;149424816
01.04.2016;27.498;103495800
31.03.2016;27.248;103553796
30.03.2016;27.39;182404596
29.03.2016;26.92;124760332
28.03.2016;26.298;77645488
24.03.2016;26.418;104531820
23.03.2016;26.533;102813980
22.03.2016;26.68;129777500
21.03.2016;26.478;142010712
18.03.2016;26.48;176820684
17.03.2016;26.45;137682820
16.03.2016;26.493;153213972
15.03.2016;26.145;160270936
14.03.2016;25.63;100304248
11.03.2016;25.565;109632948
10.03.2016;25.293;134054308
09.03.2016;25.28;108806732
08.03.2016;25.258;126247556
07.03.2016;25.468;143663240
04.03.2016;25.753;184220400
03.03.2016;25.375;147822968
02.03.2016;25.188;132678240
01.03.2016;25.133;201628588
29.02.2016;24.173;140865108
26.02.2016;24.228;115964524
25.02.2016;24.19;110330636
24.02.2016;24.025;145022980
23.02.2016;23.673;127770532
22.02.2016;24.22;137123032
19.02.2016;24.01;141496692
18.02.2016;24.065;156083932
17.02.2016;24.53;179452972
16.02.2016;24.16;196231664
12.02.2016;23.498;161405524
11.02.2016;23.425;200298844
10.02.2016;23.568;169374404
09.02.2016;23.748;177324780
08.02.2016;23.753;216085500
05.02.2016;23.505;185672256
04.02.2016;24.15;185886608
03.02.2016;24.088;183857176
02.02.2016;23.62;149428860
01.02.2016;24.108;163774164
29.01.2016;24.335;257666016
28.01.2016;23.523;222715300
27.01.2016;23.355;533478696
26.01.2016;24.998;300308008
25.01.2016;24.86;207178100
22.01.2016;25.355;263201868
21.01.2016;24.075;208645852
20.01.2016;24.198;289337664
19.01.2016;24.165;212350988
15.01.2016;24.283;319335564
14.01.2016;24.88;252680508
13.01.2016;24.348;249758524
12.01.2016;24.99;196616908
11.01.2016;24.633;198957508
08.01.2016;24.24;283192064
07.01.2016;24.113;324377712
06.01.2016;25.175;273829552
05.01.2016;25.678;223163968
04.01.2016;26.338;270597548
31.12.2015;26.315;163649264
30.12.2015;26.83;100855108
29.12.2015;27.185;123724972
28.12.2015;26.705;106816840
24.12.2015;27.008;54386720
23.12.2015;27.153;130629416
22.12.2015;26.808;131157468
21.12.2015;26.833;190362440
18.12.2015;26.508;385813308
17.12.2015;27.245;179091308
16.12.2015;27.835;224953868
15.12.2015;27.623;213292420
14.12.2015;28.12;260014436
11.12.2015;28.295;187544644
10.12.2015;29.043;116850908
09.12.2015;28.905;185445428
08.12.2015;29.558;137237800
07.12.2015;29.57;128336996
04.12.2015;29.758;231107908
03.12.2015;28.8;166278036
02.12.2015;29.07;133546252
01.12.2015;29.335;139409496
30.11.2015;29.575;156721288
27.11.2015;29.453;52185780
25.11.2015;29.508;85553232
24.11.2015;29.72;171212688
23.11.2015;29.438;129930112
20.11.2015;29.825;137148384
19.11.2015;29.695;173183280
18.11.2015;29.323;186698788
17.11.2015;28.423;110467756
16.11.2015;28.544;152426804
13.11.2015;28.085;183249612
12.11.2015;28.93;130102316
11.11.2015;29.028;180871884
10.11.2015;29.193;236511724
09.11.2015;30.143;135485620
06.11.2015;30.265;132169132
05.11.2015;30.23;158210720
04.11.2015;30.5;179544200
03.11.2015;30.643;182075904
02.11.2015;30.295;128813068
30.10.2015;29.875;197461016
29.10.2015;30.133;204909336
28.10.2015;29.818;342205408
27.10.2015;28.638;279537600
26.10.2015;28.82;265335124
23.10.2015;29.77;237467656
22.10.2015;28.875;166616356
21.10.2015;28.44;169307896
20.10.2015;28.443;195871052
19.10.2015;27.933;119036612
16.10.2015;27.76;156930436
15.10.2015;27.965;150693808
14.10.2015;27.553;177849796
13.10.2015;27.948;132197024
12.10.2015;27.9;121868816
09.10.2015;28.03;211064560
08.10.2015;27.375;247918308
07.10.2015;27.695;187062200
06.10.2015;27.828;195427908
05.10.2015;27.695;208258972
02.10.2015;27.595;232079032
01.10.2015;27.395;255716400
30.09.2015;27.575;265892132
29.09.2015;27.265;293461536
28.09.2015;28.11;208436044
25.09.2015;28.678;224607704
24.09.2015;28.75;200877900
23.09.2015;28.58;143026864
22.09.2015;28.35;201384636
21.09.2015;28.803;200887860
18.09.2015;28.363;297141164
17.09.2015;28.48;256450564
16.09.2015;29.103;148693956
15.09.2015;29.07;173364620
14.09.2015;28.828;233453724
11.09.2015;28.553;199661892
10.09.2015;28.143;251571324
09.09.2015;27.538;340043216
08.09.2015;28.078;219374504
04.09.2015;27.318;199985244
03.09.2015;27.593;212935760
02.09.2015;28.085;247555248
01.09.2015;26.93;307383440
31.08.2015;28.19;224917084
28.08.2015;28.323;212657628
27.08.2015;28.23;338464224
26.08.2015;27.423;387098444
25.08.2015;25.935;414406396
24.08.2015;25.78;648825168
21.08.2015;26.44;513101884
20.08.2015;28.163;274006488
19.08.2015;28.753;193146040
18.08.2015;29.125;138242832
17.08.2015;29.29;163538980
14.08.2015;28.99;171718064
13.08.2015;28.788;194143156
12.08.2015;28.81;406742440
11.08.2015;28.373;388331256
10.08.2015;29.93;219806388
07.08.2015;28.88;154681620
06.08.2015;28.783;211612160
05.08.2015;28.85;397250452
04.08.2015;28.66;496554492
03.08.2015;29.61;279903872
31.07.2015;30.325;171539812
30.07.2015;30.593;134513072
29.07.2015;30.748;148046612
28.07.2015;30.845;134472388
27.07.2015;30.693;177822160
24.07.2015;31.125;168649328
23.07.2015;31.29;203997808
22.07.2015;31.305;461802428
21.07.2015;32.688;307025708
20.07.2015;33.018;235600812
17.07.2015;32.405;184658840
16.07.2015;32.127;144889788
15.07.2015;31.705;134596800
14.07.2015;31.403;127072556
13.07.2015;31.415;165762152
10.07.2015;30.82;245417896
09.07.2015;30.018;314380152
08.07.2015;30.643;243046456
07.07.2015;31.423;187787244
06.07.2015;31.5;112241724
02.07.2015;31.61;108843808
01.07.2015;31.65;120955244
30.06.2015;31.356;177482728
29.06.2015;31.133;196645708
26.06.2015;31.688;176267364
25.06.2015;31.875;127752400
24.06.2015;32.028;221123420
23.06.2015;31.758;121075452
22.06.2015;31.903;136157380
19.06.2015;31.65;218867548
18.06.2015;31.97;141628880
17.06.2015;31.825;131672284
16.06.2015;31.9;125976524
15.06.2015;31.73;175955784
12.06.2015;31.793;147544984
11.06.2015;32.148;141563548
10.06.2015;32.22;156349000
09.06.2015;31.855;224301680
08.06.2015;31.95;210699144
05.06.2015;32.163;142507200
04.06.2015;32.34;153800472
03.06.2015;32.53;123934168
02.06.2015;32.49;134670508
01.06.2015;32.634;128451188
29.05.2015;32.57;203537808
28.05.2015;32.945;122933236
27.05.2015;33.011;183332984
26.05.2015;32.405;282790240
22.05.2015;33.135;182383888
21.05.2015;32.848;158921456
20.05.2015;32.515;145819728
19.05.2015;32.518;178532960
18.05.2015;32.548;203531672
15.05.2015;32.193;152832136
14.05.2015;32.237;180813824
13.05.2015;31.503;138776940
12.05.2015;31.466;192640128
11.05.2015;31.58;168143028
08.05.2015;31.905;222201528
07.05.2015;31.315;175763580
06.05.2015;31.253;288564040
05.05.2015;31.45;197085664
04.05.2015;32.175;203953112
01.05.2015;32.237;234050552
30.04.2015;31.288;332781692
29.04.2015;32.16;253544332
28.04.2015;32.64;475695880
27.04.2015;33.163;387816828
24.04.2015;32.57;178103620
23.04.2015;32.417;183083608
22.04.2015;32.155;150618020
21.04.2015;31.728;129740228
20.04.2015;31.9;188217240
17.04.2015;31.188;207828184
16.04.2015;31.543;113475948
15.04.2015;31.695;115881676
14.04.2015;31.575;102098372
13.04.2015;31.713;145460492
10.04.2015;31.775;160751812
09.04.2015;31.64;129935896
08.04.2015;31.4;149316972
07.04.2015;31.503;140049072
06.04.2015;31.838;148775900
02.04.2015;31.33;128880524
01.04.2015;31.063;162485748
31.03.2015;31.108;168362212
30.03.2015;31.593;188398680
27.03.2015;30.813;158184604
26.03.2015;31.06;190291476
25.03.2015;30.845;206620708
24.03.2015;31.673;131369216
23.03.2015;31.803;150838696
20.03.2015;31.475;274780544
19.03.2015;31.874;183237960
18.03.2015;32.118;261083780
17.03.2015;31.76;204092416
16.03.2015;31.238;143497200
13.03.2015;30.898;207309132
12.03.2015;31.113;193450876
11.03.2015;30.56;275755896
10.03.2015;31.128;275426328
09.03.2015;31.785;354113948
06.03.2015;31.65;291368240
05.03.2015;31.603;226068584
04.03.2015;32.135;126665360
03.03.2015;32.34;151265132
02.03.2015;32.273;192386652
27.02.2015;32.115;248059388
26.02.2015;32.604;365150116
25.02.2015;32.197;298846984
24.02.2015;33.043;276912520
23.02.2015;33.25;283896440
20.02.2015;32.374;195793676
19.02.2015;32.112;149449524
18.02.2015;32.179;179566948
17.02.2015;31.958;252609620
13.02.2015;31.77;217088876
12.02.2015;31.615;297897864
11.02.2015;31.22;294247188
10.02.2015;30.505;248034024
09.02.2015;29.93;155559188
06.02.2015;29.733;174826268
05.02.2015;29.985;168984980
04.02.2015;29.89;280598972
03.02.2015;29.663;207662996
02.02.2015;29.658;250956400
30.01.2015;29.29;334981844
29.01.2015;29.725;337745728
28.01.2015;28.828;585908252
27.01.2015;27.285;382274996
26.01.2015;28.275;222459916
23.01.2015;28.245;185859312
22.01.2015;28.1;215185636
21.01.2015;27.388;194303588
20.01.2015;27.18;199599628
16.01.2015;26.498;314053380
15.01.2015;26.705;240055984
14.01.2015;27.45;195826352
13.01.2015;27.555;268367712
12.01.2015;27.313;198603160
09.01.2015;28.003;214798108
08.01.2015;27.973;237458188
07.01.2015;26.938;160423736
06.01.2015;26.565;263188464
05.01.2015;26.563;257141964
02.01.2015;27.333;212818504
31.12.2014;27.595;165613404
30.12.2014;28.13;119525908
29.12.2014;28.478;110395680
26.12.2014;28.498;134883804
24.12.2014;28.003;57918444
23.12.2014;28.135;104113676
22.12.2014;28.235;180670196
19.12.2014;27.945;353719080
18.12.2014;28.163;236024872
17.12.2014;27.353;213647092
16.12.2014;26.686;243162932
15.12.2014;27.056;268872328
12.12.2014;27.433;224112552
11.12.2014;27.905;165886312
10.12.2014;27.988;178261272
09.12.2014;28.53;240832144
08.12.2014;28.1;230659400
05.12.2014;28.75;153275580
04.12.2014;28.873;168623104
03.12.2014;28.983;172253760
02.12.2014;28.658;237395760
01.12.2014;28.768;335256148
28.11.2014;29.733;99257608
26.11.2014;29.75;163327544
25.11.2014;29.4;275361760
24.11.2014;29.656;189803296
21.11.2014;29.118;228717192
20.11.2014;29.078;173582148
19.11.2014;28.668;167476640
18.11.2014;28.868;176895912
17.11.2014;28.498;186986848
14.11.2014;28.545;176254380
13.11.2014;28.205;238091420
12.11.2014;27.813;187769724
11.11.2014;27.425;109769008
10.11.2014;27.208;108782188
07.11.2014;27.253;134766140
06.11.2014;27.175;139873828
05.11.2014;27.215;149743620
04.11.2014;27.15;166297460
03.11.2014;27.35;209130200
31.10.2014;27;178557140
30.10.2014;26.745;162619172
29.10.2014;26.835;210751516
28.10.2014;26.685;192243796
27.10.2014;26.278;136750804
24.10.2014;26.305;188215664
23.10.2014;26.208;284298696
22.10.2014;25.748;273052584
21.10.2014;25.618;378495616
20.10.2014;24.94;310069116
17.10.2014;24.418;272718752
16.10.2014;24.065;288618092
15.10.2014;24.385;403734400
14.10.2014;24.688;254754248
13.10.2014;24.953;214333472
10.10.2014;25.183;265326368
09.10.2014;25.255;309506100
08.10.2014;25.2;229618696
07.10.2014;24.688;168376732
06.10.2014;24.905;148204728
03.10.2014;24.905;173878340
02.10.2014;24.975;191031312
01.10.2014;24.795;205965144
30.09.2014;25.188;221056556
29.09.2014;25.028;199065248
26.09.2014;25.188;249482004
25.09.2014;24.468;400367960
24.09.2014;25.438;240687312
23.09.2014;25.66;253608784
22.09.2014;25.265;211153704
19.09.2014;25.24;283609624
18.09.2014;25.448;149197740
17.09.2014;25.395;243705992
16.09.2014;25.215;267632532
15.09.2014;25.408;245266064
12.09.2014;25.415;256387612
11.09.2014;25.358;249598972
10.09.2014;25.25;403478348
09.09.2014;24.498;759385020
08.09.2014;24.59;185426968
05.09.2014;24.743;233828140
04.09.2014;24.53;342872884
03.09.2014;24.735;501682084
02.09.2014;25.825;214257048
29.08.2014;25.625;178380988
28.08.2014;25.563;273839204
27.08.2014;25.533;209476044
26.08.2014;25.222;132607936
25.08.2014;25.385;161080692
22.08.2014;25.33;176735336
21.08.2014;25.145;133912792
20.08.2014;25.143;210796768
19.08.2014;25.133;277597080
18.08.2014;24.79;190289652
15.08.2014;24.495;195805324
14.08.2014;24.375;112462264
13.08.2014;24.31;127665756
12.08.2014;23.993;135181408
11.08.2014;23.998;146339376
08.08.2014;23.685;167460772
07.08.2014;23.62;186844716
06.08.2014;23.74;154233368
05.08.2014;23.78;223730652
04.08.2014;23.898;159832576
01.08.2014;24.033;194045144
31.07.2014;23.9;227370588
30.07.2014;24.538;132040004
29.07.2014;24.595;172572380
28.07.2014;24.755;221270756
25.07.2014;24.418;173876468
24.07.2014;24.258;182915372
23.07.2014;24.298;371670876
22.07.2014;23.68;220786388
21.07.2014;23.485;156316008
18.07.2014;23.608;199950372
17.07.2014;23.272;229192972
16.07.2014;23.695;214009660
15.07.2014;23.83;182784704
14.07.2014;24.113;171240620
11.07.2014;23.805;136072912
10.07.2014;23.759;158742208
09.07.2014;23.848;145745760
08.07.2014;23.838;260886712
07.07.2014;23.992;225871756
03.07.2014;23.508;91567012
02.07.2014;23.37;113860292
01.07.2014;23.38;152893908
30.06.2014;23.233;198356112
27.06.2014;22.995;256115212
26.06.2014;22.725;130517436
25.06.2014;22.59;147474164
24.06.2014;22.57;156144348
23.06.2014;22.708;174777564
20.06.2014;22.728;403592264
19.06.2014;22.965;142110744
18.06.2014;23.045;134056432
17.06.2014;23.02;118905388
16.06.2014;23.05;142245080
13.06.2014;22.82;218101120
12.06.2014;23.073;218995164
11.06.2014;23.465;182724456
10.06.2014;23.563;251108168
09.06.2014;23.425;301659216
06.06.2014;23.056;350483644
05.06.2014;23.12;303804564
04.06.2014;23.029;335482084
03.06.2014;22.769;292926480
02.06.2014;22.452;369351612
30.05.2014;22.607;564020548
29.05.2014;22.692;376474532
28.05.2014;22.286;315687540
27.05.2014;22.344;348866420
23.05.2014;21.933;232209964
22.05.2014;21.688;200875780
21.05.2014;21.654;196999656
20.05.2014;21.597;234835944
19.05.2014;21.593;317756096
16.05.2014;21.34;276367336
15.05.2014;21.029;230846924
14.05.2014;21.21;166403384
13.05.2014;21.206;159738376
12.05.2014;21.173;213298708
09.05.2014;20.912;291597992
08.05.2014;21;230297452
07.05.2014;21.155;282863952
06.05.2014;21.229;374565492
05.05.2014;21.463;287067032
02.05.2014;21.164;191514288
01.05.2014;21.124;244209672
30.04.2014;21.075;456883532
29.04.2014;21.155;337378692
28.04.2014;21.218;669486720
25.04.2014;20.426;390275256
24.04.2014;20.278;759912328
23.04.2014;18.741;394941036
22.04.2014;18.989;202657812
21.04.2014;18.97;182675724
17.04.2014;18.748;284426884
16.04.2014;18.536;214931976
15.04.2014;18.499;266490308
14.04.2014;18.631;205780708
11.04.2014;18.558;271900048
10.04.2014;18.696;239651272
09.04.2014;18.94;206170888
08.04.2014;18.694;243887532
07.04.2014;18.695;289850120
04.04.2014;18.994;275249940
03.04.2014;19.243;162592444
02.04.2014;19.377;180419484
01.04.2014;19.345;200758740
31.03.2014;19.169;168668752
28.03.2014;19.174;200564252
27.03.2014;19.195;222030704
26.03.2014;19.278;299768896
25.03.2014;19.464;282293424
24.03.2014;19.257;355699484
21.03.2014;19.031;374448676
20.03.2014;18.882;208398148
19.03.2014;18.974;224755832
18.03.2014;18.979;209647452
17.03.2014;18.812;199544296
14.03.2014;18.739;237197968
13.03.2014;18.952;257742436
12.03.2014;19.165;200781840
11.03.2014;19.146;280795396
10.03.2014;18.961;178765720
07.03.2014;18.944;221660964
06.03.2014;18.955;185692444
05.03.2014;19.013;200262076
04.03.2014;18.973;259539336
03.03.2014;18.849;239137976
28.02.2014;18.794;372298612
27.02.2014;18.845;302229284
26.02.2014;18.477;276525144
25.02.2014;18.645;232989400
24.02.2014;18.841;289459800
21.02.2014;18.759;279028988
20.02.2014;18.97;306116412
19.02.2014;19.192;314217680
18.02.2014;19.5;261224992
14.02.2014;19.428;273872144
13.02.2014;19.444;307840624
12.02.2014;19.14;308508256
11.02.2014;19.141;282689008
10.02.2014;18.893;345804088
07.02.2014;18.56;374554404
06.02.2014;18.304;257988892
05.02.2014;18.307;329288624
04.02.2014;18.171;377094172
03.02.2014;17.912;402483088
31.01.2014;17.879;465345776
30.01.2014;17.849;679051156
29.01.2014;17.884;503771184
28.01.2014;18.089;1067334324
27.01.2014;19.661;576876608
24.01.2014;19.503;433537748
23.01.2014;19.864;403913384
22.01.2014;19.697;380877336
21.01.2014;19.61;329022176
17.01.2014;19.31;433706756
16.01.2014;19.795;229885320
15.01.2014;19.906;393890476
14.01.2014;19.514;334937484
13.01.2014;19.133;379443372
10.01.2014;19.034;305282656
09.01.2014;19.161;279620796
08.01.2014;19.409;258746740
07.01.2014;19.287;317731064
06.01.2014;19.426;413436604
03.01.2014;19.321;393215480
02.01.2014;19.755;235167828
31.12.2013;20.036;223277488
30.12.2013;19.804;253630888
27.12.2013;20.003;225885268
26.12.2013;20.139;204008140
24.12.2013;20.274;167554940
23.12.2013;20.36;501307324
20.12.2013;19.608;436413740
19.12.2013;19.445;320957476
18.12.2013;19.67;565863228
17.12.2013;19.821;229902596
16.12.2013;19.911;282593808
13.12.2013;19.801;332821132
12.12.2013;20.019;262289272
11.12.2013;20.049;359718772
10.12.2013;20.198;278270440
09.12.2013;20.23;320494132
06.12.2013;20.001;344353408
05.12.2013;20.282;447581260
04.12.2013;20.179;377810664
03.12.2013;20.226;450966936
02.12.2013;19.687;472543540
29.11.2013;19.86;318128860
27.11.2013;19.499;363447364
26.11.2013;19.05;401382912
25.11.2013;18.705;229042044
22.11.2013;18.564;223724928
21.11.2013;18.612;262027444
